age_floor,sex,marital,manner
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,a
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,d,n
86,d,s,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,s,n
86,d,m,n
86,d,m,n
86,d,d,n
86,d,m,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,m,n
86,d,d,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,d,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,s,n
86,d,d,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,s,a
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,s,n
86,d,d,n
86,d,m,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,a
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,m,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,m,n
86,d,s,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,a
86,d,d,n
86,d,s,n
86,d,m,n
86,d,s,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,s,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,a
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,a
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,s,n
86,d,w,n
86,d,w,a
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,d,n
86,d,d,n
86,d,w,n
86,d,w,a
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,s,n
86,d,s,n
86,d,m,n
86,d,m,a
86,d,m,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,s,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,a
86,d,w,n
86,d,w,n
86,d,d,n
86,d,s,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,a
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,a
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,d,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,m,n
86,d,s,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,s,n
86,d,w,a
86,d,d,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,s,n
86,d,s,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,w,n
86,d,w,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,m,n
86,d,w,n
86,d,m,n
86,d,d,n
86,d,w,n
86,d,s,n
86,d,s,a
86,d,w,n
86,d,w,n
86,d,m,n
86,d,w,n
86,d,m,n
